id_movie,id_production_companies,name_production_companies,revenue
351065,164,Rhombus Media,0
351065,345,O2 Filmes,0
331985,35731,PostPanic,0
334362,17465,Pantaleon Entertainment GmbH,0
240636,49671,Film Boris von Borrisholm,0
365566,29427,Royal College of Art,0
116312,1183,Impala,1622164
116312,4808,In-Cine Compania Industrial Cinematografica,1622164
352166,59651,Sonset Friday Entertainment,0
144686,21485,"University of Southern California, School of Cinematic Arts",0
53202,20039,Screen Entertainment Co.,0
53202,20040,Screencraft International,0
53202,20041,Theatrofilm,0
370755,20580,Amazon Studios,2152738
370755,23437,K5 Film,2152738
370755,26995,Animal Kingdom,2152738
370755,86041,Inkjet Productions,2152738
290595,33,Universal Pictures,164602163
290595,10338,Perfect World Pictures,164602163
290595,16314,Roth Films,164602163
325133,33,Universal Pictures,108758521
325133,10338,Perfect World Pictures,108758521
325133,16615,Point Grey Pictures,108758521
325133,17393,Good Universe,108758521
224944,47547,A Film Monkey Production,0
158928,4343,Showtime Networks,0
86239,6194,Warner Bros.,0
26829,3458,Clover Productions,0
388910,441,Columbia Pictures Corporation,0
29487,4977,Larry Darmour Productions,0
29490,4977,Larry Darmour Productions,0
29829,4977,Larry Darmour Productions,0
46196,10330,Universal International Pictures (UI),0
29390,10324,William Castle Productions,0
29398,4,Paramount Pictures,0
29398,10324,William Castle Productions,0
300769,1442,Cosmopolitan Productions,0
118534,1486,Arnold Pressburger Films,0
369168,13673,Blue + Green Communication,0
369168,83516,Slingshot Films,0
355925,4183,Diamond Docs,0
355925,7407,Insurgent Media,0
355925,61619,Article 19 Films,0
327674,50242,Dark Portal LLC,0
356300,65125,Neophyte Productions,0
101733,955,Nikkatsu,0
40043,12889,Omega Pictures,0
90843,12877,Shree Venkatesh Films,0
57173,10346,Bullet Films,0
102909,79,Village Roadshow Pictures,0
102909,4024,Pacific Film and Television Commission,0
102909,6825,Pratt FIlms,0
332748,67912,American Ninth Art Studios,0
301608,290,Ingenious Media,0
301608,40797,Prettybird,0
301608,51525,Saeculum Productions,0
301608,51526,Hassell Free Production,0
301608,67260,The Electric Shadow Company,0
301608,76991,Highland Film Group (HFG),0
301608,76992,Saban Films,0
68016,7135,Sun Pictures,6000000
81030,8232,Angelus Productions,0
372226,12466,Wunderbar Films,1600000
372226,14143,Grass Root Film Company,1600000
372226,35124,Lyca Productions,1600000
297393,181,Channel Four Films,0
297393,2335,Film 4,0
297393,11486,Picturehouse Entertainment,0
376570,1224,Intrepid Pictures,0
376570,3172,Blumhouse Productions,0
121983,12485,Overbrook Entertainment,0
285869,2391,Devonshire Productions,0
285869,11220,BUCK Productions,0
285869,47495,Clique Pictures,0
32202,4921,Bakshi Productions,0
277690,83765,Origin Films,0
61908,5229,Bryan Foy Productions,0
42362,18789,Rolin Films,0
343112,5486,Darius Films,0
374465,94,ARTE France Cinéma,282382
374465,311,Procirep,282382
374465,1666,Rhône-Alpes Cinéma,282382
374465,4247,Filmförderungsanstalt (FFA),282382
374465,5358,Canal+,282382
374465,18367,Centre National de la Cinématographie (CNC),282382
374465,48663,Detailfilm,282382
374465,51696,CG Cinéma,282382
374465,78935,Cofinova 12,282382
374465,78936,Cinémage 10,282382
374465,85253,Soficinéma 11 Développement,282382
318553,5225,Johnson Production Group,0
318553,78747,Shadowland,0
15803,1225,One Race Productions,0
113217,7483,Hearst Entertainment Productions,0
113217,35459,TVA International,0
113217,38007,VH1 Original Movies,0
57656,2786,Warner Home Video,0
57656,11325,Blade Runner Partnership,0
57656,11326,Lauzirika Motion Picture Company,0
19499,3625,Bwark Productions,0
26768,4576,Avton Films,0
354924,61051,Centron Pictures,0
96186,7159,Star-Film,0
52854,5798,Shaw Brothers,0
227077,88709,ProJa Filmgyár,0
301056,3164,BBC Worldwide,0
301056,6733,Reliance BIG Entertainment,0
301056,8090,BBC Earth,0
301056,8091,Evergreen Films,0
301056,37455,Legend3D,0
67174,8341,Imus Productions,0
67174,57662,Ignite Media,0
99374,8411,Metro-Goldwyn-Mayer (MGM),0
255388,6,RKO Radio Pictures,0
67021,5798,Shaw Brothers,0
217324,6,RKO Radio Pictures,0
377170,6194,Warner Bros.,0
130098,6194,Warner Bros.,0
85613,6,RKO Radio Pictures,0
341366,41577,Felix Media,0
352372,1360,Glass Eye Pix,0
352372,45754,Alexander Groupe,0
39857,25708,Cinema City Film Productions,0
339994,10039,Anonymous Content,0
339994,27497,Star Thrower Entertainment,0
339994,74472,Ball & Chain Productions,0
194853,8479,Copacabana Filmes,0
194853,93202,Inbracine Filmes,0
194853,93203,Daga Filmes,0
146075,93194,Equipe Moacyr Fenelon,0
86234,13930,Embrafilme,0
86234,76566,Regina Filmes,0
19509,3628,Kangoo Films,0
170194,18219,Daronimax Media,0
153161,8411,Metro-Goldwyn-Mayer (MGM),0
153165,8411,Metro-Goldwyn-Mayer (MGM),0
85540,8411,Metro-Goldwyn-Mayer (MGM),0
153169,8411,Metro-Goldwyn-Mayer (MGM),0
336121,75358,Jay Silverman Productions,0
80094,1931,Filmové Studio Barrandov,0
80094,6720,Krátký film Praha,0
80094,57005,Argentarts,0
335578,17516,Nordisk Film,0
342165,17697,Foe Killer Films,7000
392418,6679,Marvista Entertainment,0
197175,2277,Antiteater-X-Film,0
197175,4497,Janus Film und Fernsehen,0
107641,9255,Toei Company,0
122270,4497,Janus Film und Fernsehen,0
122270,7025,Westdeutscher Rundfunk (WDR),0
191068,21555,Biograph Company,0
125673,21555,Biograph Company,0
261684,8411,Metro-Goldwyn-Mayer (MGM),0
126418,8411,Metro-Goldwyn-Mayer (MGM),0
230284,6,RKO Radio Pictures,0
184824,6,RKO Radio Pictures,0
182899,8411,Metro-Goldwyn-Mayer (MGM),0
183827,8411,Metro-Goldwyn-Mayer (MGM),0
335498,6194,Warner Bros.,0
255733,9330,Frank Capra Productions,0
112558,47685,Stuart Miller Productions,0
290188,6679,Marvista Entertainment,0
290188,59709,LeGrand Productions,0
87992,6159,Helsinki Filmi Oy,0
54440,4,Paramount Pictures,0
340187,18609,BoulderLight Pictures,0
340187,73376,Stag Pictures,0
298032,35610,Grizly Films,0
96767,66961,Bonneville Producers Group,0
96767,87880,accent productions,0
347097,87143,Sterling Cinema,0
47851,5120,Mosfilm,0
47851,13464,Satra,0
47851,13465,Sovexportfilm,0
71336,5120,Mosfilm,0
71336,84006,Kinostudiya imeni M. Gorkogo,0
23154,5887,ufotable,0
23154,53787,TYPE-MOON,0
212156,5887,ufotable,0
212156,53787,TYPE-MOON,0
29009,4887,Fox Filmes do Brasil,0
23854,8439,TeleImage,0
23854,13969,Globo Filmes,0
23854,49710,Mixer,0
62132,12360,Vestron Pictures,0
62132,44717,PMS Filmworks,0
39899,3952,Hemdale Film,0
39899,6205,FGH,0
39899,15932,Filmco Limited,0
3941,441,Columbia Pictures Corporation,0
377985,2343,Red Chillies Entertainment,29251596
1652,191,Senator Film Produktion,0
348025,189,ARP Sélection,0
348025,16259,Poisson Rouge Pictures,0
353326,4135,Animus Films,11472454
353326,6455,Edward R. Pressman Film,11472454
353326,50079,Kreo Films FZ,11472454
353326,80468,Xeitgeist Entertainment Group,11472454
353326,80469,American Entertainment Investors,11472454
361841,39407,B-Reel Feature Films,0
366901,15073,Enlightenment Productions,0
366901,67263,Falling Snow,0
366901,67264,SK Enlightenment,0
161143,521,DreamWorks Animation,0
85693,521,DreamWorks Animation,0
118251,521,DreamWorks Animation,0
385750,65191,Chhibber Mann Productions,0
385750,68937,Foley Walkers Studio,0
385750,77022,Spitfire Studios,0
305342,39077,Honora Productions,0
305342,54602,Spring Pictures,0
77786,201,Arte,0
77786,16110,Südwestrundfunk (SWR),0
77786,80454,Lutz Dammbeck Filmproduktion,0
19459,20268,Other Cinema,0
9657,4606,Zweites Deutsches Fernsehen (ZDF),0
9657,29165,Rialto Film,0
9657,74683,Rüssel Video & Audio,0
9252,4606,Zweites Deutsches Fernsehen (ZDF),0
9252,29165,Rialto Film,0
9252,74683,Rüssel Video & Audio,0
9379,29165,Rialto Film,0
9379,74683,Rüssel Video & Audio,0
345874,2382,Rainmaker Films,0
345874,8536,Leverage Management,0
165463,36748,Zillion Films,0
165463,60759,Interfilm,0
56429,1950,New World Pictures,0
45232,1950,New World Pictures,0
7237,78412,New Classics,0
62880,1950,New World Pictures,0
332283,5122,Parallel Films,0
332283,7310,Bord Scannan na hEireann / Irish Film Board,0
332283,34886,Gidden Media,0
332283,45015,Juliette Films,0
375572,2441,Fandango,0
375572,2683,Rai Cinema,0
51393,868,Cinema Service,0
37048,3153,Sunrise,0
60964,1077,Gonzo,0
60964,2869,Big West,0
60964,30293,Satelight,0
60964,30294,8bit,0
303858,559,TriStar Pictures,93282604
303858,3045,Sony Pictures Releasing,93282604
303858,22695,Smokehouse Pictures,93282604
303858,34034,LStar Capital,93282604
303858,54454,Allegiance Theater,93282604
106729,18066,Utopia,0
47747,5887,ufotable,0
47747,53787,TYPE-MOON,0
363354,1393,Tokyo Broadcasting System (TBS),0
229113,882,Toho Company,0
229113,3341,Fuji Television Network,0
229113,5896,Cine Bazar,0
138827,3659,Django Film,0
138827,5073,WoWow,0
28452,4809,Dister Group,0
82394,2159,Hal Roach Studios,0
16916,7100,Patagonik Film Group,0
322240,6896,EuropaCorp,57814445
322240,55244,Fundamental Films,57814445
84907,8516,Bennett-Robbins Productions,0
98959,10031,Morena Films,0
98959,91641,De Palacio Films,0
51298,3202,Walt Disney Studios Home Entertainment,0
206630,537,Universal TV,0
202637,26727,Universal Television,0
39704,1353,Hanna-Barbera Productions,0
39704,36207,KISS Productions,0
356298,3916,Cold Iron Pictures,4417667
356298,61901,The Film Arcade,4417667
326423,12,New Line Cinema,55030051
326423,2780,Cube Vision,55030051
326423,5899,MGM,55030051
362478,64784,Coalitions Films,0
330483,1632,Lionsgate,18730891
330483,49825,Nicholas Sparks Productions,18730891
205588,694,StudioCanal,9930095
205588,9349,Film4,9930095
205588,20664,Anton Capital Entertainment (ACE),9930095
205588,28275,The Ink Factory,9930095
205588,36615,Potboiler Productions,9930095
205588,58773,Amazon Prime Instant Video,9930095
44698,92554,Rangoon Productions,0
99846,1950,New World Pictures,0
99846,80717,Universal Majestic Inc.,0
31124,15143,Lovina Productions,0
31124,15144,Triforum,0
28757,56615,Carlin Company Productions,0
378483,5827,Nova,0
378483,6605,Oxymoron Films,0
378483,8943,Graal,0
378483,19246,Faliro House Productions,0
378483,63059,Marni Films,0
158947,51411,Cineart Production,0
127380,2,Walt Disney Pictures,1028570889
127380,3,Pixar Animation Studios,1028570889
127380,88016,Hurwitz Creative,1028570889
142611,29736,Nukleus Film,0
142611,63583,Sutor Kolonko,0
142611,83640,Studio Virc,0
323676,33,Universal Pictures,78636257
381341,19916,Lotus Production,0
79594,21978,Gorky Film Studios,0
333669,694,StudioCanal,14397593
333669,3823,TF1 Films Production,14397593
333669,5358,Canal+,14397593
333669,7460,Vendome Pictures,14397593
333669,10039,Anonymous Content,14397593
333669,20664,Anton Capital Entertainment (ACE),14397593
333669,58773,Amazon Prime Instant Video,14397593
387252,14294,Thirukumaran Entertainment,0
381298,3726,Vijayta Films Pvt. Ltd.,0
381298,72809,Sunny Super Sound,0
362682,64858,Beijing Mahua Funage Company,0
325186,59005,John Schneider's Fairlight Films,0
316152,1163,Larger Than Life Productions,25035950
316152,50481,Vendian Entertainment,25035950
316152,50482,Route One Films,25035950
153518,5,Columbia Pictures,349779543
153518,18642,Rovio Entertainment,349779543
153518,30692,Sony Pictures Imageworks (SPI),349779543
153518,50848,Rovio Mobile,349779543
153518,91920,Rovio Animation,349779543
358644,79960,Bunker Features,0
358644,79961,Chaotic Good,0
358644,79962,Papaya Films,0
297186,13845,Kadokawa,0
344593,7310,Bord Scannan na hEireann / Irish Film Board,0
344593,18078,Fantastic Films,0
344593,59485,House of Netherhorror,0
306598,78686,Argus Film,0
15088,8411,Metro-Goldwyn-Mayer (MGM),0
373072,72060,Horseshoe Films,0
373072,72061,A Ticklish Tale,0
373072,72062,Fumes Production,0
20898,3681,Gorky Film Studio,0
71103,10845,Lenfilm,0
327536,5897,Toho,0
364088,65594,Ghost Orchid Films,0
364088,86057,Wrecking Ball Pictures,0
86517,63349,Bitter Films,0
40080,2230,MGM Television,0
76164,16409,Mind In Motion Productions,0
4457,6082,Filmirage,0
122466,10219,Goat Man's Hill,0
390777,29060,Process Media,0
392985,6159,Helsinki Filmi Oy,0
168055,7086,Universal Pictures International,7636
60809,9336,SamFilm Produktion,0
332411,2373,Patriot Pictures,0
332411,3084,Vallelonga Productions,0
332411,73316,Vengeance is Mine Productions,0
332411,76777,Hannibal Classics,0
52279,22520,Mack Sennett Comedies,0
127776,45986,Drexel Productions,0
320586,5443,Interloper Films,0
320586,66042,Mayfair Film Partnership,0
384737,6666,Herrick Entertainment,100659
384737,23735,Mann Made Films,100659
384737,73685,Emmett Furla Oasis Films (EFO Films),100659
384737,76991,Highland Film Group (HFG),100659
384737,85885,Lionsgate Premiere,100659
94170,60,United Artists,0
94170,14069,Hope Enterprises,0
156326,4903,Nero Films,0
156326,7448,Tobis Filmkunst,0
53050,4820,Alta Vista Productions,0
234868,2650,Ealing Studios,0
41368,554,Silver Screen Partners III,0
41368,9195,Touchstone Pictures,0
76081,1828,Allfin A.G.,0
76081,9266,American International Pictures (AIP),0
25603,4401,4dvd,0
23270,4316,Avalon Television Ltd,0
347938,1957,Warner Bros. Television,0
347938,11461,Bad Robot,0
26691,83,France 2 Cinéma,0
26691,7799,TF1 International,0
26691,8953,Miroir Magique,0
26691,19159,Vito Films,0
69150,9266,American International Pictures (AIP),0
176321,49273,Rex-Film GmbH,0
23767,7143,Ayngaran International,0
23767,44166,Ananda Picture Circuit,0
188540,16943,Sri Sathya Sai Movies,21000000
300983,42694,Shri Sai Raam Creations,16000000
76788,7135,Sun Pictures,28000000
76788,7143,Ayngaran International,28000000
76788,7990,Cloud Nine Movies,28000000
362150,42694,Shri Sai Raam Creations,0
280165,5907,AGS Entertainment,0
330418,12630,Studio Green,1400000
330418,14294,Thirukumaran Entertainment,1400000
330399,12154,Fox Star Studios,0
330399,50921,White Bucket Productions,0
330399,50922,Sunland Cinemas,0
320910,12466,Wunderbar Films,0
320910,35124,Lyca Productions,0
394374,5623,Haddock Films S.R.L.,0
394374,6639,Televisión Española (TVE),0
394374,10824,Telefé International,0
394374,45190,Tornasol Films S.A.,0
394374,84812,Árbol Contenidos,0
82999,8321,Tres Mentes,0
363178,11946,Raaj Kamal Films International,0
363178,77110,Sree Gokulam Movies,0
247504,24240,Vijaya Productions,19000000
223365,16413,G. V. Films,0
69417,11831,Nic Arts,500000
69401,80492,Vijayam Cine Combines,500000
69399,11831,Nic Arts,500000
69423,24239,Sivashakthi Movie Makers,500000
113332,4087,Titanus Produzione,0
174925,13400,Artcraft Pictures Corporation,0
35010,7036,CJ Entertainment,3848034
266102,5056,Head Gear Films,0
266102,9987,Lipsync Productions,0
266102,21460,May 13 Films,0
266102,32201,CrossDay Productions Ltd.,0
266102,75564,Morocco Film Assistance,0
13520,76346,Filmaor,0
123182,26468,IFC Productions,0
244449,10473,National Film Board of Canada,0
353069,16313,Open Road Films (II),48418160
353069,20788,Gulfstream Pictures,48418160
353069,49152,PalmStar Media,48418160
353069,50491,Capacity Pictures,48418160
353069,50492,May Day Movies,48418160
353069,60016,Rice Films,48418160
353069,92143,Triad Film Works,48418160
353069,92144,Beatnik Films,48418160
109453,6353,Screen Media Films,0
109453,57021,Siempre Viva Productions,0
311667,41551,DeCubellis Films,0
7456,2247,Clasart Film,0
50451,2015,Darlow Smithson Productions,0
50451,5996,BBC,0
364324,2270,China Film Group Corporation,0
364324,61239,Chuan Films,0
124108,3213,Disney Channel,0
51106,5844,Bandai Visual,0
51106,8182,Studio DEEN,0
51106,13398,TBS,0
51106,59118,Kôdansha,0
34194,4690,Anime International Company,0
343972,441,Columbia Pictures Corporation,0
302401,1205,Endgame Entertainment,37279439
302401,11802,Onda Entertainment,37279439
302401,51570,KrautPack Entertainment,37279439
21769,7776,Pioneer L.D.C,0
72823,3458,Clover Productions,0
125513,5542,Toei Animation,0
92728,3458,Clover Productions,0
155765,3234,Studio Pierrot,0
155765,6452,Dentsu,0
28697,3544,Fuji TV,0
28697,12078,Studio Wombat,0
28697,15309,PONY CANYON,0
28697,74838,NAS,0
31034,9068,Kadokawa Shoten Publishing Co.,0
31034,12835,Victor Entertainment,0
125521,5542,Toei Animation,0
68922,39020,production reed,0
125510,5542,Toei Animation,0
41365,1194,Kadokawa Shoten Publishing Co. Ltd.,0
41365,3034,TV Tokyo,0
41365,5542,Toei Animation,0
41365,5844,Bandai Visual,0
35105,5542,Toei Animation,0
39690,12657,Production I.G.,0
277098,1077,Gonzo,0
34772,3465,ADV Films,0
31502,51785,SPVision,0
355008,13240,Bron Studios,0
355008,53152,Creative Wealth Media Finance,0
355008,61115,Unanimous Entertainment,0
52143,11884,J.C.Staff,0
52143,11885,US Manga Corps,0
44885,822,Happinet Pictures,0
44885,12083,ARMS,0
131433,3153,Sunrise,0
203071,13023,Studio Fantasia,0
87636,10804,YUMETA COMPANY,0
134053,10804,YUMETA COMPANY,0
155017,12834,Idol Company,0
155017,12835,Victor Entertainment,0
160399,12834,Idol Company,0
160399,12835,Victor Entertainment,0
53034,12081,AIC,0
382885,22852,Anime International Company (AIC),0
71449,5357,Zero Gravity Management,0
45330,5844,Bandai Visual,0
45330,13023,Studio Fantasia,0
71444,5357,Zero Gravity Management,0
394661,890,Cheyenne Enterprises,0
394661,39004,Subotica Entertainment,0
394661,65013,Boulder Media,0
394661,76293,Fundamental Entertainment,0
394661,76294,Schubert International Filmproduktions,0
68828,34037,Tatsunoko Productions Company,0
64784,3034,TV Tokyo,0
64784,5458,Sony BMG Music Entertainment,0
339749,13064,ANIMATE,0
339749,53165,Zero G Room,0
387889,47486,Muck Media,0
392891,88992,Black Flint Productions,0
306523,18973,01 Distribution,0
305455,2908,Mars Distribution,0
234004,2213,Rainmaker Entertainment,8821329
234004,30786,Blockade Entertainment,8821329
234004,30794,Sony Computer Entertainment,8821329
282266,13133,Universal Film Manufacturing Company,0
97943,13413,Hubert Bals Fund,0
323262,12142,XYZ Films,0
323262,21838,Distant Corners Entertainment Group Inc.,0
104239,1542,Como Film,0
104239,12508,Studio Hraných Filmov Bratislava,0
328844,47854,NW Documentary,0
31472,1314,Hammer Film Productions,0
73896,10330,Universal International Pictures (UI),0
33224,5266,Robert Goldstein Productions,0
9547,1787,Central Cinema Company Film,0
9547,4843,Serena,0
9547,5940,Avala Film,0
9547,10563,Critérion Film,0
210615,459,Les Films Pomereu,0
210615,15868,Medusa Distribuzione,0
66187,1375,Jupiter Generale Cinematografica,0
66187,22710,Les Films de Montfort,0
271919,581,UGC,0
271919,10522,Lira Films,0
271919,23871,parma films,0
334889,72713,Ovnellfilm,0
314076,42255,Argo Film Festival,0
257440,10339,WWE Studios,21256
257440,49152,PalmStar Media,21256
257440,60266,PenLife Media,21256
347945,14531,Pop Films,4505
347945,76708,Soapbox Films,4505
59126,53591,Badbird,0
120268,4606,Zweites Deutsches Fernsehen (ZDF),0
